id,title,description,link,image_link,price,availability,item_group_id,product_type,google_product_category,additional_image_link,sale_price,average_review_rating,number_of_ratings,number_of_reviews,description_html,video_link,brand,GTIN,mpn,color,gender,age_group,material,pattern,size,size_type,size_system,alt_text,variant_names,variant_values,adult,tax,shipping,shipping_weight,shipping_width,shipping_height,free_shipping_label,free_shipping_limit,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,ad_link,condition
8510,0.53ct Faint Blue VS2 GIA 18k Gold Diamond Ring,Dazzle in sunshine with  Ct Fancy Ring in Precious Metal. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/8510,https://www.colourdiam.com/Product/Jewellery/5421/white45/center.jpg,5750.00 USD,in stock,,Green Ring,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/8510/white360/1.jpg,https://colourdiam.com/Product/Jewellery/8510/white360/2.jpg,https://colourdiam.com/Product/Jewellery/8510/white360/CENTER.jpg,https://colourdiam.com/Product/Jewellery/8510/white360/colour-diam-8510-green-ring-04.jpg,https://colourdiam.com/Product/Jewellery/8510/white360/colour-diam-8510-green-ring-05.jpg,https://colourdiam.com/Product/Jewellery/8510/white360/colour-diam-8510-green-ring-06.jpg",,,,,,https://colourdiam.com/Product/Jewellery/8510/black360/video.mp4,Colour Diam,,8510,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Close-up of  Ct Natural Diamond Ring in Precious Metal with diamond accents against a clean white background.
* **Image 2:** Side profile view showcasing the Precious Metal setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury natural diamond ring, highlighting scale and radiance.",,,false,,,,,,true,0 USD,Green Ring,Fancy Colour,Contemporary Luxury,Accessible Luxury (Under $5K),High Jewelry / Masterpiece Collection,,new
8503,0.65ct Green Diamond 18k Gold Ring,Dazzle in sunshine with  Ct Fancy Ring in Precious Metal. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/8503,https://www.colourdiam.com/Product/Jewellery/4748/white45/center.jpg,9775.00 USD,in stock,,Green Ring,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/4748/white45/center.jpg,https://colourdiam.com/Product/Jewellery/4748/white45/colour-diam-4748-0-65-ct-fancy-yellowish-green-undetermined-i1-gia-ring-colour-diam-06.jpg,https://colourdiam.com/Product/Jewellery/4748/white45/colour-diam-4748-0-65-ct-fancy-yellowish-green-undetermined-i1-gia-ring-colour-diam-07.jpg",,,,,,https://colourdiam.com/Product/Jewellery/4748/white45/video.mp4,Colour Diam,,8503,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Close-up of  Ct Natural Diamond Ring in Precious Metal with diamond accents against a clean white background.
* **Image 2:** Side profile view showcasing the Precious Metal setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury natural diamond ring, highlighting scale and radiance.",,,false,,,,,,true,0 USD,Green Ring,Fancy Colour,Classic Halo,Premium ($5K - $10K),High Jewelry / Masterpiece Collection,,new
5422,1.00ct Fancy Green VS AGL 18k Gold Diamond Ring,Dazzle in sunshine with  Ct Fancy Ring in Precious Metal. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/5422,https://www.colourdiam.com/Product/Jewellery/8507/white45/center.jpg,5750.00 USD,in stock,,BLUE RING,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/5422/white45/1.jpg,https://colourdiam.com/Product/Jewellery/5422/white45/2.jpg,https://colourdiam.com/Product/Jewellery/5422/white45/center.jpg",,,,,,https://colourdiam.com/Product/Jewellery/5422/white45/video.mp4,Colour Diam,,5422,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Close-up of  Ct Natural Diamond Ring in Precious Metal with diamond accents against a clean white background.
* **Image 2:** Side profile view showcasing the Precious Metal setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury natural diamond ring, highlighting scale and radiance.",,,false,,,,,,true,0 USD,BLUE RING,Fancy Colour,Contemporary Luxury,Premium ($5K - $10K),High Jewelry / Masterpiece Collection,,new
4254,1.51ct Fancy Green VS Diamond 18k Ring,Dazzle in sunshine with 1.00 Ct Fancy Ring in 18k. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/4254,https://www.colourdiam.com/Product/Jewellery/8508/white45/center.jpg,4025.00 USD,in stock,,Green Ring,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/4254/white45/center.jpg,https://colourdiam.com/Product/Jewellery/4254/white45/colour-diam-4254-green-ring-07.jpg,https://colourdiam.com/Product/Jewellery/4254/white45/colour-diam-4254-green-ring-08.jpg",,,,,,https://colourdiam.com/Product/Jewellery/4254/white45/video.mp4,Colour Diam,,4254,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Close-up of 1.00 Ct Natural Diamond Ring in 18k with diamond accents against a clean white background.
* **Image 2:** Side profile view showcasing the 18k setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury natural diamond ring, highlighting scale and radiance.",,,false,,,,,,true,0 USD,Green Ring,Fancy Colour,Classic Halo,Premium ($5K - $10K),High Jewelry / Masterpiece Collection,,new
8505,0.39ct Light Blue VS1 GIA 18k Gold Diamond Ring,Dazzle in sunshine with 1.51 Ct Fancy Ring in 18k. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/8505,https://www.colourdiam.com/Product/Jewellery/5431/white45/center.jpg,7475.00 USD,in stock,,Green Ring,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/8505/white45/1.jpg,https://colourdiam.com/Product/Jewellery/8505/white45/2.jpg,https://colourdiam.com/Product/Jewellery/8505/white45/center.jpg",,,,,,https://colourdiam.com/Product/Jewellery/8505/white45/video.mp4,Colour Diam,,8505,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Close-up of 1.51 Ct Natural Diamond Ring in 18k with diamond accents against a clean white background.
* **Image 2:** Side profile view showcasing the 18k setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury natural diamond ring, highlighting scale and radiance.",,,false,,,,,,true,0 USD,Green Ring,Fancy Colour,Contemporary Luxury,Premium ($5K - $10K),High Jewelry / Masterpiece Collection,,new
8509,1.03ct Fancy Green VS AGL 18k Ring,Dazzle in sunshine with  Ct Fancy Ring in 18k. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/8509,https://www.colourdiam.com/Product/Jewellery/8512/white45/center.jpg,5750.00 USD,in stock,,Green Ring,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/8509/white45/1.jpg,https://colourdiam.com/Product/Jewellery/8509/white45/2.jpg,https://colourdiam.com/Product/Jewellery/8509/white45/3.jpg,https://colourdiam.com/Product/Jewellery/8509/white45/4.jpg,https://colourdiam.com/Product/Jewellery/8509/white45/center.jpg",,,,,,https://colourdiam.com/Product/Jewellery/8509/white360/video.mp4,Colour Diam,,8509,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Close-up of  Ct Natural Diamond Ring in 18k with diamond accents against a clean white background.
* **Image 2:** Side profile view showcasing the 18k setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury natural diamond ring, highlighting scale and radiance.",,,false,,,,,,true,0 USD,Green Ring,Fancy Colour,Contemporary Luxury,Premium ($5K - $10K),High Jewelry / Masterpiece Collection,,new
4744_4858,1.00ct Fancy Green VS Diamond 18k Ring - 1,Dazzle in sunshine with 1.03 Ct Fancy Ring in 18k. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/Menu/4744/4858,https://www.colourdiam.com/Product/Jewellery/8510/white45/center.jpg,10925.00 USD,in stock,,"BLUE RING, Green Ring",Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/4744_4858/white45/1.jpg,https://colourdiam.com/Product/Jewellery/4744_4858/white45/2.jpg,https://colourdiam.com/Product/Jewellery/4744_4858/white45/center.jpg",,,,,,https://colourdiam.com/Product/Jewellery/4744_4858/white45/video.mp4,Colour Diam,,4744_4858,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Close-up of 1.03 Ct Natural Diamond Ring in 18k with diamond accents against a clean white background.
* **Image 2:** Side profile view showcasing the 18k setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury natural diamond ring, highlighting scale and radiance.",,,false,,,,,,true,0 USD,"BLUE RING, Green Ring",Fancy Colour,Classic Halo,Premium ($5K - $10K),High Jewelry / Masterpiece Collection,,new
7988,1.51ct Fancy Intense Green SI1 AGL 18k Ring,Dazzle in sunshine with 1.00 Ct Fancy Ring in 18k. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/7988,https://www.colourdiam.com/Product/Jewellery/8503/white45/center.jpg,1380.00 USD,in stock,,Gemstone,Apparel & Accessories > Jewelry,https://colourdiam.com/Product/Jewellery/7988/white360/center.jpg,,,,,,https://www.colourdiam.com/Product/Jewellery/7988/white45/video.mp4,Colour Diam,,7988,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Close-up of 1.00 Ct Natural Diamond Ring in 18k with diamond accents against a clean white background.
* **Image 2:** Side profile view showcasing the 18k setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury natural diamond ring, highlighting scale and radiance.",,,false,,,,,,true,0 USD,Gemstone,Fancy Colour,Contemporary Luxury,Premium ($5K - $10K),High Jewelry / Masterpiece Collection,,new
7989,0.35ct Light Blue GIA 18k Gold Diamond Ring,Dazzle in sunshine with 1.51 Ct Fancy Ring in 18k. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/7989,https://www.colourdiam.com/Product/Jewellery/5422/white45/center.jpg,3225.75 USD,in stock,,Gemstone,Apparel & Accessories > Jewelry,https://colourdiam.com/Product/Jewellery/7989/white360/center.jpg,,,,,,https://colourdiam.com/Product/Jewellery/5422/white45/video.mp4,Colour Diam,,7989,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Close-up of 1.51 Ct Natural Diamond Ring in 18k with diamond accents against a clean white background.
* **Image 2:** Side profile view showcasing the 18k setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury natural diamond ring, highlighting scale and radiance.",,,false,,,,,,true,0 USD,Gemstone,Fancy Colour,Statement Piece,Premium ($5K - $10K),High Jewelry / Masterpiece Collection,,new
7990,1.02ct Fancy Green Diamond 18k Ring,Dazzle in sunshine with 0.35 Ct Fancy Ring in 18k. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/7990,https://www.colourdiam.com/Product/Jewellery/4254/white45/center.jpg,3622.50 USD,in stock,,Gemstone,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/7990/white360/center.jpg,https://colourdiam.com/Product/Jewellery/7990/white360/colour-diam-7990-gemstone-02.jpg",,,,,,https://colourdiam.com/Product/Jewellery/4254/white45/video.mp4,Colour Diam,,7990,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Close-up of 0.35 Ct Natural Diamond Ring in 18k with diamond accents against a clean white background.
* **Image 2:** Side profile view showcasing the 18k setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury natural diamond ring, highlighting scale and radiance.",,,false,,,,,,true,0 USD,Gemstone,Fancy Colour,Vintage Inspired,Premium ($5K - $10K),High Jewelry / Masterpiece Collection,,new
8511,1.50ct Fancy Green Diamond Ring in 18k Gold - 1,Dazzle in sunshine with 1.02 Ct Fancy Ring in 18k. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/8511,https://www.colourdiam.com/Product/Jewellery/8505/white45/center.jpg,8625.00 USD,in stock,,Green Ring,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/8511/white360/1.jpg,https://colourdiam.com/Product/Jewellery/8511/white360/2.jpg,https://colourdiam.com/Product/Jewellery/8511/white360/3.jpg,https://colourdiam.com/Product/Jewellery/8511/white360/4.jpg,https://colourdiam.com/Product/Jewellery/8511/white360/5.jpg,https://colourdiam.com/Product/Jewellery/8511/white360/CENTER.jpg,https://colourdiam.com/Product/Jewellery/8511/white360/colour-diam-8511-green-ring-08.jpg,https://colourdiam.com/Product/Jewellery/8511/white360/colour-diam-8511-green-ring-09.jpg,https://colourdiam.com/Product/Jewellery/8511/white360/colour-diam-8511-green-ring-10.jpg,https://colourdiam.com/Product/Jewellery/8511/white360/colour-diam-8511-green-ring-11.jpg,https://colourdiam.com/Product/Jewellery/8511/white360/colour-diam-8511-green-ring-12.jpg,https://colourdiam.com/Product/Jewellery/8511/white360/colour-diam-8511-green-ring-13.jpg",,,,,,https://colourdiam.com/Product/Jewellery/8511/white360/video.mp4,Colour Diam,,8511,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Close-up of 1.02 Ct Natural Diamond Ring in 18k with diamond accents against a clean white background.
* **Image 2:** Side profile view showcasing the 18k setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury natural diamond ring, highlighting scale and radiance.",,,false,,,,,,true,0 USD,Green Ring,Fancy Colour,Classic Halo,Accessible Luxury (Under $5K),High Jewelry / Masterpiece Collection,,new
8551,1.01ct Fancy Green SI Diamond 18k Gold Ring,Dazzle in sunshine with 1.50 Ct Fancy Ring in 18k. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/8551,https://www.colourdiam.com/Product/Jewellery/8509/white45/center.jpg,9775.00 USD,in stock,,Green Ring,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/8551/White45/1.jpg,https://colourdiam.com/Product/Jewellery/8551/White45/2.jpg,https://colourdiam.com/Product/Jewellery/8551/White45/center.jpg",,,,,,https://colourdiam.com/Product/Jewellery/8551/White45/video.mp4,Colour Diam,,8551,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Close-up of 1.50 Ct Natural Diamond Ring in 18k with diamond accents against a clean white background.
* **Image 2:** Side profile view showcasing the 18k setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury natural diamond ring, highlighting scale and radiance.",,,false,,,,,,true,0 USD,Green Ring,Fancy Colour,Contemporary Luxury,Premium ($5K - $10K),High Jewelry / Masterpiece Collection,,new
8678,1.11ct Blue & Green Diamond 18k Ring,Dazzle in sunshine with 1.01 Ct Fancy Ring in 18k. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/8678,https://www.colourdiam.com/Product/Jewellery/4744_4858/white45/center.jpg,1495.00 USD,in stock,,Yellow Ring,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/8678/white45/1.jpg,https://colourdiam.com/Product/Jewellery/8678/white45/2.jpg,https://colourdiam.com/Product/Jewellery/8678/white45/center.jpg",,,,,,https://colourdiam.com/Product/Jewellery/8678/white45/video.mp4,Colour Diam,,8678,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Close-up of 1.01 Ct Natural Diamond Ring in 18k against a clean white background.
* **Image 2:** Side profile view showcasing the 18k setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury natural diamond ring, highlighting scale and radiance.",,,false,,,,,,true,0 USD,Yellow Ring,Fancy Colour,Statement Piece,Premium ($5K - $10K),High Jewelry / Masterpiece Collection,,new
4706,4.23ct Emerald and Gemstone 18k Gold Earrings,Dazzle in sunshine with 1.11 Ct Fancy Ring in Precious Metal. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/4706,https://www.colourdiam.com/Product/Jewellery/7988/white45/center.jpg,7475.00 USD,in stock,,BLUE RING,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/4706/white45/1.jpg,https://colourdiam.com/Product/Jewellery/4706/white45/2.jpg,https://colourdiam.com/Product/Jewellery/4706/white45/center.jpg",,,,,,https://colourdiam.com/Product/Jewellery/4706/white45/video.mp4,Colour Diam,,4706,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Close-up of 1.11 Ct Natural Diamond Ring in Precious Metal with diamond accents against a clean white background.
* **Image 2:** Side profile view showcasing the Precious Metal setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury natural diamond ring, highlighting scale and radiance.",,,false,,,,,,true,0 USD,BLUE RING,Fancy Colour,Vintage Inspired,Luxury ($10K - $50K),High Jewelry / Masterpiece Collection,,new
4750,20.91ct Oval Red Gemstone 18k Gold Earrings,Dazzle in sunshine with 4.23 Ct Fancy Earring in 18k. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/4750,https://www.colourdiam.com/Product/Jewellery/7989/white45/center.jpg,6325.00 USD,in stock,,Green Ring,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/4750/white45/center.jpg,https://colourdiam.com/Product/Jewellery/4750/white45/UN-1471_2.jpg,https://colourdiam.com/Product/Jewellery/4750/white45/UN-1471_3.jpg",,,,,,https://colourdiam.com/Product/Jewellery/4750/white45/video.mp4,Colour Diam,,4750,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Close-up of 4.23 Ct Natural Diamond Earring in 18k against a clean white background.
* **Image 2:** Side profile view showcasing the 18k setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury natural diamond earring, highlighting scale and radiance.",,,false,,,,,,true,0 USD,Green Ring,Fancy Colour,Vintage Inspired,Accessible Luxury (Under $5K),High Jewelry / Masterpiece Collection,,new
7127,24.03ct Emerald Diamond 18k Gold Pendant,Dazzle in sunshine with 20.91 Ct Fancy Earring in 18k. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/7127,https://www.colourdiam.com/Product/Jewellery/7990/white45/center.jpg,7475.00 USD,in stock,,Pink Ring,Apparel & Accessories > Jewelry,https://colourdiam.com/Product/Jewellery/7127/white45/center.jpg,,,,,,https://colourdiam.com/Product/Jewellery/7127/black360/video.mp4,Colour Diam,,7127,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Close-up of 20.91 Ct Natural Diamond Earring in 18k against a clean white background.
* **Image 2:** Side profile view showcasing the 18k setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury natural diamond earring, highlighting scale and radiance.",,,false,,,,,,true,0 USD,Pink Ring,Fancy Colour,Contemporary Luxury,Accessible Luxury (Under $5K),High Jewelry / Masterpiece Collection,,new
