Category,Product Name,Product Description,Maximum Purchase Quantity,Maximum Purchase Quantity - Start Date,Maximum Purchase Quantity - Time Period (in Days),Maximum Purchase Quantity - End Date,Minimum Purchase Quantity,Parent SKU,Variation Integration No.,Variation Name1,Option for Variation 1,Image per Variation,Variation Name2,Option for Variation 2,Price,Stock,SKU,Size Chart Template,Size Chart Image,GTIN,Cover image,Item Image 1,Item Image 2,Item Image 3,Item Image 4,Item Image 5,Item Image 6,Item Image 7,Item Image 8,Weight,Length,Width,Height,Standard Delivery - ส่งธรรมดาในประเทศ,Pre-order DTS,Fail Reason
,0.16 Ct Yellow Gold Bracelet 5.460 Gram | Colour Diam,"**Radiant  Ct Natural Diamond Bracelet**

Elevate your fine jewelry collection with these magnificent 9K bracelets. Featuring a  Ct Natural Diamond , this heirloom piece radiates warmth and unmatched sophistication.",1,,,,1,8477,,,,,,,776.2499999999999,1,8477,,,,https://www.colourdiam.com/Product/Jewellery/8477/white45/center.jpg,https://colourdiam.com/Product/Jewellery/8477/white45/1.jpg,https://colourdiam.com/Product/Jewellery/8477/white45/2.jpg,https://colourdiam.com/Product/Jewellery/8477/white45/colour-diam-8477-bracelet-12.jpg,https://colourdiam.com/Product/Jewellery/8477/white45/colour-diam-8477-bracelet-13.jpg,https://colourdiam.com/Product/Jewellery/8477/white45/colour-diam-8477-bracelet-14.jpg,,,,,,,,On,,
,0.16 Ct Yellow Gold Bracelet | Colour Diam,"**Opulent  Ct Natural Diamond Bracelet**

Elevate your fine jewelry collection with these magnificent 9K bracelets. Featuring a  Ct Natural Diamond , this heirloom piece radiates warmth and unmatched sophistication.",1,,,,1,8480,,,,,,,776.2499999999999,1,8480,,,,https://www.colourdiam.com/Product/Jewellery/8480/white45/center.jpg,,,,,,,,,,,,,On,,
,7.74 Ct Bracelet | Colour Diam,"**Sumptuous  Ct Natural Diamond Bracelet**

Elevate your fine jewelry collection with these magnificent 9K bracelets. Featuring a  Ct Natural Diamond , this heirloom piece radiates warmth and unmatched sophistication.",1,,,,1,7284,,,,,,,505.99999999999994,1,7284,,,,https://www.colourdiam.com/Product/Jewellery/7284/white45/center.jpg,https://colourdiam.com/Product/Jewellery/7284/black360/center.jpg,https://colourdiam.com/Product/Jewellery/7284/model%20image/1.jpg,https://colourdiam.com/Product/Jewellery/7284/model%20image/2.jpg,https://colourdiam.com/Product/Jewellery/7284/model%20image/3.jpg,https://colourdiam.com/Product/Jewellery/7284/model%20image/4.jpg,https://colourdiam.com/Product/Jewellery/7284/model%20image/center.jpg,,,,,,,On,,
,0.4 Ct D SI2 Ring | Colour Diam,"**Opulent  Ct Natural Diamond Bracelet**

Elevate your fine jewelry collection with these magnificent Precious Metal bracelets. Featuring a  Ct Natural Diamond , this heirloom piece radiates warmth and unmatched sophistication.",1,,,,1,3510_3507_3508_3509,,,,,,,1724.9999999999998,1,3510_3507_3508_3509,,,,https://www.colourdiam.com/Product/Jewellery/3510_3507_3508_3509/white45/center.jpg,,,,,,,,,,,,,On,,
,2.03 Ct Fancy Pinkish Brown VS2 GIA Ring | Colour Diam,"**Stunning  Ct Natural Diamond Ring**

Elevate your fine jewelry collection with these magnificent 18k rings. Featuring a  Ct Natural Diamond , this heirloom piece radiates warmth and unmatched sophistication.",1,,,,1,7581,,,,,,,40250,1,7581,,,,https://www.colourdiam.com/Product/Jewellery/7581/white45/center.jpg,https://colourdiam.com/Product/Jewellery/7581/white45/1.jpg,https://colourdiam.com/Product/Jewellery/7581/white45/2.jpg,,,,,,,,,,,On,,
,2 Ct FANCY BLUE VS AGL Earring | Colour Diam,"**Stunning  Ct Natural Diamond Ring**

Elevate your fine jewelry collection with these magnificent Precious Metal rings. Featuring a  Ct Natural Diamond , surrounded by 66 white diamonds (0.504 Ct) and 10 pear diamonds (1.0 Ct), this heirloom piece radiates warmth and unmatched sophistication.",1,,,,1,7573_7575_6515,,,,,,,17250,1,7573_7575_6515,,,,https://www.colourdiam.com/Product/Jewellery/7573_7575_6515/white45/center.jpg,https://colourdiam.com/Product/Jewellery/7573_7575_6515/white45/1.jpg,,,,,,,,,,,,On,,
,1.73 Ct Fancy Pink VS AGL Ring | Colour Diam,"**Opulent  Ct Natural Diamond EARRING**

Elevate your fine jewelry collection with these magnificent Precious Metal earrings. Featuring a  Ct Natural Diamond , surrounded by 28 white diamonds (0.244 Ct), this heirloom piece radiates warmth and unmatched sophistication.",1,,,,1,7565,,,,,,,11500,1,7565,,,,https://www.colourdiam.com/Product/Jewellery/7565/white45/center.jpg,https://colourdiam.com/Product/Jewellery/7565/white360/1.jpg,https://colourdiam.com/Product/Jewellery/7565/white360/2.jpg,https://colourdiam.com/Product/Jewellery/7565/white360/center.jpg,,,,,,,,,,On,,
,2.01 Ct Light Pink VVS2 GIA Necklace | Colour Diam,"**Radiant  Ct Natural Diamond Ring**

Elevate your fine jewelry collection with these magnificent 18K rings. Featuring a  Ct Natural Diamond , surrounded by 24 white diamonds (0.22 Ct) and 10 pear diamonds (1.94 Ct), this heirloom piece radiates warmth and unmatched sophistication.",1,,,,1,8409,,,,,,,28749.999999999996,1,8409,,,,https://www.colourdiam.com/Product/Jewellery/8409/white45/center.jpg,https://colourdiam.com/Product/Jewellery/8409/white360/center.jpg,https://colourdiam.com/Product/Jewellery/8409/white360/colour-diam-8409-necklace-03.jpg,,,,,,,,,,,On,,
,0.46 Ct Fancy Green SI AGL Ring | Colour Diam,"**Splendid  Ct Natural Diamond Necklace**

Elevate your fine jewelry collection with these magnificent 18K necklaces. Featuring a  Ct Natural Diamond , this heirloom piece radiates warmth and unmatched sophistication.",1,,,,1,8417,,,,,,,4024.9999999999995,1,8417,,,,https://www.colourdiam.com/Product/Jewellery/8417/white45/center.jpg,https://colourdiam.com/Product/Jewellery/8417/white360/1.jpg,https://colourdiam.com/Product/Jewellery/8417/white360/2.jpg,https://colourdiam.com/Product/Jewellery/8417/white360/3.jpg,https://colourdiam.com/Product/Jewellery/8417/white360/4.jpg,https://colourdiam.com/Product/Jewellery/8417/white360/center.jpg,,,,,,,,On,,
,31.6 Ct Semi precious stone Ring | Colour Diam,"**Breathtaking  Ct Natural Diamond Ring**

Elevate your fine jewelry collection with these magnificent 18k rings. Featuring a  Ct Natural Diamond , surrounded by 64 white diamonds (0.48 Ct), this heirloom piece radiates warmth and unmatched sophistication.",1,,,,1,8400,,,,,,,2530,1,8400,,,,https://www.colourdiam.com/Product/Jewellery/8400/white45/center.jpg,https://colourdiam.com/Product/Jewellery/8400/white360/1.jpg,https://colourdiam.com/Product/Jewellery/8400/white360/2.jpg,https://colourdiam.com/Product/Jewellery/8400/white360/center.jpg,https://colourdiam.com/Product/Jewellery/8400/white360/colour-diam-8400-gemstone-04.jpg,https://colourdiam.com/Product/Jewellery/8400/white360/colour-diam-8400-gemstone-05.jpg,https://colourdiam.com/Product/Jewellery/8400/white360/colour-diam-8400-gemstone-06.jpg,,,,,,,On,,
,0.7 Ct Blue Sapphire Ring | Colour Diam,"**Enchanting  Ct Natural Diamond Ring**

Elevate your fine jewelry collection with these magnificent 18K rings. Featuring a  Ct Natural Diamond , this heirloom piece radiates warmth and unmatched sophistication.",1,,,,1,8401,,,,,,,2415,1,8401,,,,https://www.colourdiam.com/Product/Jewellery/8401/white45/center.jpg,https://colourdiam.com/Product/Jewellery/8401/white45/1.jpg,https://colourdiam.com/Product/Jewellery/8401/white45/2.jpg,https://colourdiam.com/Product/Jewellery/8401/white45/colour-diam-8401-gemstone-08.jpg,https://colourdiam.com/Product/Jewellery/8401/white45/colour-diam-8401-gemstone-09.jpg,https://colourdiam.com/Product/Jewellery/8401/white45/colour-diam-8401-gemstone-10.jpg,,,,,,,,On,,
,0.16 Ct Round Ruby Ring | Colour Diam,"**Splendid  Ct Natural Diamond Ring**

Elevate your fine jewelry collection with these magnificent 18K rings. Featuring a  Ct Natural Diamond , surrounded by 105 white diamonds (1.08 Ct), this heirloom piece radiates warmth and unmatched sophistication.",1,,,,1,8402,,,,,,,862.4999999999999,1,8402,,,,https://www.colourdiam.com/Product/Jewellery/8402/white45/center.jpg,https://colourdiam.com/Product/Jewellery/8402/white360/1.jpg,https://colourdiam.com/Product/Jewellery/8402/white360/2.jpg,https://colourdiam.com/Product/Jewellery/8402/white360/3.jpg,https://colourdiam.com/Product/Jewellery/8402/white360/4.jpg,https://colourdiam.com/Product/Jewellery/8402/white360/center.jpg,,,,,,,,On,,
,0.16 Ct Round Blue Sapphire Ring | Colour Diam,"**Exquisite  Ct Natural Diamond Ring**

Elevate your fine jewelry collection with these magnificent 18K rings. Featuring a  Ct Natural Diamond , surrounded by 97 white diamonds (0.38 Ct), this heirloom piece radiates warmth and unmatched sophistication.",1,,,,1,8404,,,,,,,804.9999999999999,1,8404,,,,https://www.colourdiam.com/Product/Jewellery/8404/white45/center.jpg,https://colourdiam.com/Product/Jewellery/8404/white360/1.jpg,https://colourdiam.com/Product/Jewellery/8404/white360/2.jpg,https://colourdiam.com/Product/Jewellery/8404/white360/3.jpg,https://colourdiam.com/Product/Jewellery/8404/white360/4.jpg,https://colourdiam.com/Product/Jewellery/8404/white360/center.jpg,,,,,,,,On,,
,0.55 Ct AGL Diamond | Colour Diam,"**Radiant  Ct Natural Diamond Ring**

Elevate your fine jewelry collection with these magnificent 18K rings. Featuring a  Ct Natural Diamond , surrounded by 97 white diamonds (0.38 Ct), this heirloom piece radiates warmth and unmatched sophistication.",1,,,,1,8424,,,,,,,2386.25,1,8424,,,,https://www.colourdiam.com/Product/Jewellery/8424/white45/center.jpg,https://colourdiam.com/Product/Jewellery/8424/white360/center.jpg,https://colourdiam.com/Product/Jewellery/8424/white360/colour-diam-8424-bracelet-05.jpg,,,,,,,,,,,On,,
,0.58 Ct Diamond | Colour Diam,"**Captivating  Ct Natural Diamond Creation**

Elevate your fine jewelry collection with these magnificent 18k creations. Featuring a  Ct Natural Diamond , this heirloom piece radiates warmth and unmatched sophistication.",1,,,,1,8425,,,,,,,4858.75,1,8425,,,,https://www.colourdiam.com/Product/Jewellery/8425/white45/center.jpg,https://colourdiam.com/Product/Jewellery/8425/white45/1.jpg,https://colourdiam.com/Product/Jewellery/8425/white45/2.jpg,https://colourdiam.com/Product/Jewellery/8425/white45/colour-diam-8425-bracelet-08.jpg,https://colourdiam.com/Product/Jewellery/8425/white45/colour-diam-8425-bracelet-09.jpg,https://colourdiam.com/Product/Jewellery/8425/white45/colour-diam-8425-bracelet-10.jpg,,,,,,,,On,,
,1.75 Ct Blue Sapphire Natural GII Ring | Colour Diam,"**Captivating  Ct Natural Diamond Creation**

Elevate your fine jewelry collection with these magnificent Precious Metal creations. Featuring a  Ct Natural Diamond , this heirloom piece radiates warmth and unmatched sophistication.",1,,,,1,7332,,,,,,,2530,1,7332,,,,https://www.colourdiam.com/Product/Jewellery/7332/white45/center.jpg,https://colourdiam.com/Product/Jewellery/7332/white45/1.jpg,https://colourdiam.com/Product/Jewellery/7332/white45/2.jpg,https://colourdiam.com/Product/Jewellery/7332/white45/CENTER.JPG,,,,,,,,,,On,,
,3.01 Ct U-V VS1 GIA Ring | Colour Diam,"**Captivating  Ct Natural Diamond Ring**

Elevate your fine jewelry collection with these magnificent 18K rings. Featuring a  Ct Natural Diamond , surrounded by 65 white diamonds (0.55 Ct), this heirloom piece radiates warmth and unmatched sophistication.",1,,,,1,6102_6021,,,,,,,13799.999999999998,1,6102_6021,,,,https://www.colourdiam.com/Product/Jewellery/6102_6021/white45/center.jpg,https://colourdiam.com/Product/Jewellery/6102_6021/black360/CENTER.jpg,https://colourdiam.com/Product/Jewellery/6102_6021/black360/colour-diam-6102-6021-3-01-ct-u-v-vs1-gia-ring-colour-diam-06.jpg,https://colourdiam.com/Product/Jewellery/6102_6021/black360/colour-diam-6102-6021-3-01-ct-u-v-vs1-gia-ring-colour-diam-12.jpg,https://colourdiam.com/Product/Jewellery/6102_6021/black45/CENTER.jpg,https://colourdiam.com/Product/Jewellery/6102_6021/black45/colour-diam-6102-6021-3-01-ct-u-v-vs1-gia-ring-colour-diam-01.jpg,https://colourdiam.com/Product/Jewellery/6102_6021/black45/colour-diam-6102-6021-3-01-ct-u-v-vs1-gia-ring-colour-diam-02.jpg,https://colourdiam.com/Product/Jewellery/6102_6021/black45/colour-diam-6102-6021-3-01-ct-u-v-vs1-gia-ring-colour-diam-03.jpg,,,,,,On,,
,0.71 Ct Faint Pinkish Brown VS2 GIA Ring | Colour Diam,"**Radiant 3.01 Ct U-V Ring**

Elevate your fine jewelry collection with these magnificent 18k rings. Featuring a 3.01 Ct U-V VS1, this heirloom piece radiates warmth and unmatched sophistication.",1,,,,1,8012,,,,,,,13799.999999999998,1,8012,,,,https://www.colourdiam.com/Product/Jewellery/8012/white45/center.jpg,https://colourdiam.com/Product/Jewellery/8012/white360/1.jpg,https://colourdiam.com/Product/Jewellery/8012/white360/2.jpg,https://colourdiam.com/Product/Jewellery/8012/white360/3.jpg,https://colourdiam.com/Product/Jewellery/8012/white360/4.jpg,https://colourdiam.com/Product/Jewellery/8012/white360/center.jpg,,,,,,,,On,,
,1 Ct mix Bracelet | Colour Diam - 1,"**Resplendent  Ct Natural Diamond Ring**

Elevate your fine jewelry collection with these magnificent 18K rings. Featuring a  Ct Natural Diamond , surrounded by 58 white diamonds (0.59 Ct) and 20 pear diamonds (2.02 Ct), this heirloom piece radiates warmth and unmatched sophistication.",1,,,,1,8481,,,,,,,2530,1,8481,,,,https://www.colourdiam.com/Product/Jewellery/8481/white45/center.jpg,https://colourdiam.com/Product/Jewellery/8481/black360/1.jpg,https://colourdiam.com/Product/Jewellery/8481/black360/2.jpg,https://colourdiam.com/Product/Jewellery/8481/black360/center.jpg,,,,,,,,,,On,,
,1 Ct mix Bracelet | Colour Diam - 2,"**Breathtaking 1.00 Ct Natural Diamond Bracelet**

Elevate your fine jewelry collection with these magnificent Precious Metal bracelets. Featuring a  Ct Natural Diamond , surrounded by 28 yellow diamonds (0.14 Ct), this heirloom piece radiates warmth and unmatched sophistication.",1,,,,1,8482,,,,,,,2530,1,8482,,,,https://www.colourdiam.com/Product/Jewellery/8482/white45/center.jpg,https://colourdiam.com/Product/Jewellery/8482/black360/1.jpg,https://colourdiam.com/Product/Jewellery/8482/black360/2.jpg,https://colourdiam.com/Product/Jewellery/8482/black360/center.jpg,,,,,,,,,,On,,
,1 Ct mix Bracelet | Colour Diam - 3,"**Stunning 1.00 Ct Natural Diamond Bracelet**

Elevate your fine jewelry collection with these magnificent Precious Metal bracelets. Featuring a  Ct Natural Diamond , surrounded by 28 yellow diamonds (0.14 Ct), this heirloom piece radiates warmth and unmatched sophistication.",1,,,,1,8483,,,,,,,2530,1,8483,,,,https://www.colourdiam.com/Product/Jewellery/8483/white45/center.jpg,https://colourdiam.com/Product/Jewellery/8483/black360/1.jpg,https://colourdiam.com/Product/Jewellery/8483/black360/2.jpg,https://colourdiam.com/Product/Jewellery/8483/black360/center.jpg,https://colourdiam.com/Product/Jewellery/8483/black360/colour-diam-8483-bracelet-01.jpg,https://colourdiam.com/Product/Jewellery/8483/black360/colour-diam-8483-bracelet-02.jpg,https://colourdiam.com/Product/Jewellery/8483/black360/colour-diam-8483-bracelet-03.jpg,,,,,,,On,,
,1 Ct mix Bracelet | Colour Diam,"**Dazzling 1.00 Ct Natural Diamond Bracelet**

Elevate your fine jewelry collection with these magnificent Precious Metal bracelets. Featuring a  Ct Natural Diamond , surrounded by 28 yellow diamonds (0.14 Ct), this heirloom piece radiates warmth and unmatched sophistication.",1,,,,1,8484,,,,,,,2530,1,8484,,,,https://www.colourdiam.com/Product/Jewellery/8484/white45/center.jpg,https://colourdiam.com/Product/Jewellery/8484/black360/1.jpg,https://colourdiam.com/Product/Jewellery/8484/black360/2.jpg,https://colourdiam.com/Product/Jewellery/8484/black360/center.jpg,https://colourdiam.com/Product/Jewellery/8484/black360/colour-diam-8484-bracelet-01.jpg,https://colourdiam.com/Product/Jewellery/8484/black360/colour-diam-8484-bracelet-02.jpg,https://colourdiam.com/Product/Jewellery/8484/black360/colour-diam-8484-bracelet-03.jpg,,,,,,,On,,
,0.16 Ct Fancy Pink Ring 4.0 Gram | Colour Diam,"**Radiant 1.00 Ct Natural Diamond Bracelet**

Elevate your fine jewelry collection with these magnificent Precious Metal bracelets. Featuring a  Ct Natural Diamond , surrounded by 28 yellow diamonds (0.14 Ct), this heirloom piece radiates warmth and unmatched sophistication.",1,,,,1,8485,,,,,,,2530,1,8485,,,,https://www.colourdiam.com/Product/Jewellery/8485/white45/center.jpg,https://colourdiam.com/Product/Jewellery/8485/white360/1.jpg,https://colourdiam.com/Product/Jewellery/8485/white360/2.jpg,https://colourdiam.com/Product/Jewellery/8485/white360/3.jpg,https://colourdiam.com/Product/Jewellery/8485/white360/4.jpg,https://colourdiam.com/Product/Jewellery/8485/white360/CENTER.jpg,,,,,,,,On,,
,0.2 Ct Fancy Pink Earring 3.0 Gram | Colour Diam,"**Enchanting  Ct Natural Diamond Ring**

Elevate your fine jewelry collection with these magnificent 18k rings. Featuring a  Ct Natural Diamond , this heirloom piece radiates warmth and unmatched sophistication.",1,,,,1,8487,,,,,,,0,1,8487,,,,https://www.colourdiam.com/Product/Jewellery/8487/white45/center.jpg,https://colourdiam.com/Product/Jewellery/8487/white360/1.jpg,https://colourdiam.com/Product/Jewellery/8487/white360/2.jpg,https://colourdiam.com/Product/Jewellery/8487/white360/3.jpg,https://colourdiam.com/Product/Jewellery/8487/white360/4.jpg,https://colourdiam.com/Product/Jewellery/8487/white360/5.jpg,https://colourdiam.com/Product/Jewellery/8487/white360/CENTER.jpg,,,,,,,On,,
,0.16 Ct Fancy Pink Pendant 3.9 Gram | Colour Diam,"**Sumptuous  Ct Natural Diamond Earring**

Elevate your fine jewelry collection with these magnificent 18k earrings. Featuring a  Ct Natural Diamond , this heirloom piece radiates warmth and unmatched sophistication.",1,,,,1,8489,,,,,,,0,1,8489,,,,https://www.colourdiam.com/Product/Jewellery/8489/white45/center.jpg,https://colourdiam.com/Product/Jewellery/8489/white45/1.jpg,https://colourdiam.com/Product/Jewellery/8489/white45/2.jpg,https://colourdiam.com/Product/Jewellery/8489/white45/CENTER.jpg,,,,,,,,,,On,,
,0.16 Ct Fancy Pink Ring | Colour Diam,"**Resplendent  Ct Natural Diamond Pendant**

Elevate your fine jewelry collection with these magnificent 18k pendants. Featuring a  Ct Natural Diamond , this heirloom piece radiates warmth and unmatched sophistication.",1,,,,1,8486,,,,,,,2530,1,8486,,,,https://www.colourdiam.com/Product/Jewellery/8486/white45/center.jpg,https://colourdiam.com/Product/Jewellery/8486/white360/1.jpg,https://colourdiam.com/Product/Jewellery/8486/white360/2.jpg,https://colourdiam.com/Product/Jewellery/8486/white360/3.jpg,https://colourdiam.com/Product/Jewellery/8486/white360/4.jpg,https://colourdiam.com/Product/Jewellery/8486/white360/center.jpg,,,,,,,,On,,
,0.2 Ct Fancy Pink Earring | Colour Diam,"**Dazzling  Ct Natural Diamond Ring**

Elevate your fine jewelry collection with these magnificent 18k rings. Featuring a  Ct Natural Diamond , this heirloom piece radiates warmth and unmatched sophistication.",1,,,,1,8488,,,,,,,0,1,8488,,,,https://www.colourdiam.com/Product/Jewellery/8488/white45/center.jpg,https://colourdiam.com/Product/Jewellery/8488/white360/1.jpg,https://colourdiam.com/Product/Jewellery/8488/white360/2.jpg,https://colourdiam.com/Product/Jewellery/8488/white360/3.jpg,https://colourdiam.com/Product/Jewellery/8488/white360/4.jpg,https://colourdiam.com/Product/Jewellery/8488/white360/5.jpg,https://colourdiam.com/Product/Jewellery/8488/white360/center.jpg,,,,,,,On,,
